,Team,ID,Batting_Games,At_Bats,Batting_Runs,Batting_Hits,Doubles,Triples,Batting_Home_Runs,Runs_Batted_In,Batting_Bases_On_Balls,Batting_Strike_Outs,Stolen_Bases,Caught_Stealing,Batting_Average,On_Base_Percentage,Slugging_Percentage,On_Base_Plus_Slugging,Pitching_Games,Pitching_Games_Started,Wins,Losses,Saves,Blown_Saves,Holds,Complete_Games,Shutouts,Innings_Pitched,Pitching_Hits,Pitching_Runs,Earned_Runs,Pitching_Home_Runs,Pitching_Bases_On_Balls,Pitching_Strikeouts,Earned_Runs_Average,Walks_Plus_Hits_Per_Inning_Pitched,Batting_Average_Against,Fielding_Games,Position,Fielding_Games_Started,Innings,Putouts,Total_Chance,Assists,Errors,Double_Plays,Fielding
616,atl,9201.0,499,1847,197,472,76,14,31,168,123,184,16,13,.256,.304,.362,.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498,SS,488,4334,759,2310,1512,39,350,.983
617,atl,8822.0,272,612,70,164,32,7,5,51,20,126,35,7,.268,.294,.368,.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,2B,129,1227,202,547,324,21,68,.962
618,atl,9974.0,24,79,4,20,4,1,2,11,5,12,0,0,.253,.310,.405,.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3B,21,168,15,42,23,4,2,.905
619,atl,10002.0,33,96,14,23,2,1,2,5,3,15,0,0,.240,.263,.344,.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2B,21,195,38,104,65,1,26,.990
620,atl,9618.0,179,581,58,132,23,5,6,52,58,138,14,10,.227,.300,.315,.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,2B,155,1375,310,769,446,13,113,.983
621,atl,8585.0,726,2568,236,719,143,10,58,315,125,675,18,4,.280,.316,.411,.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677,1B,649,5632,637,1711,998,76,126,.956
622,atl,9020.0,134,373,30,74,23,0,7,40,29,99,0,0,.198,.258,.316,.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,C,72,660,550,588,33,5,5,.992
623,atl,9476.0,47,94,15,21,4,0,0,4,5,20,2,1,.223,.277,.266,.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,LF,19,199,47,48,1,0,1,1.000
624,atl,7828.0,1248,4409,630,1173,178,63,31,323,417,1032,326,89,.266,.331,.356,.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214,CF,1057,9631,2635,2712,55,22,12,.992
625,atl,7245.0,1203,3456,495,835,157,14,162,526,417,1088,50,24,.242,.333,.436,.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,LF,608,5247,1050,1105,36,19,7,.983
626,atl,9451.0,92,145,17,32,10,1,1,10,15,41,1,0,.221,.296,.324,.620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,1B,26,241,145,157,12,0,15,1.000
627,atl,7832.0,1093,3556,391,941,170,14,52,369,350,365,22,14,.265,.329,.364,.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970,2B,873,7816,1019,2964,1854,91,311,.969
628,atl,8410.0,119,157,5,16,2,1,0,9,3,54,0,0,.102,.119,.127,.246,212,173,65,72,1,1,2,3,2,1083.2,1048,540,497,107,427,754,4.13,1.36,.258,212,P,173,1083,54,267,204,9,8,.966
629,atl,9530.0,80,269,23,59,11,0,2,21,8,60,2,2,.219,.245,.283,.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,C,70,617,521,565,37,7,5,.988
630,atl,7435.0,1527,5369,805,1338,307,11,245,803,817,1373,13,15,.249,.351,.447,.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509,1B,1349,11768,5251,5625,312,62,321,.989
631,atl,8399.0,557,1505,237,371,58,20,8,88,136,291,144,35,.247,.314,.328,.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389,LF,328,2876,628,780,136,16,31,.979
632,atl,9415.0,90,117,4,12,2,0,0,6,6,77,0,0,.103,.146,.120,.266,98,67,26,26,0,0,3,1,0,439.0,425,173,161,34,131,386,3.30,1.27,.259,98,P,67,439,7,76,65,4,5,.947
633,atl,9619.0,20,29,0,4,0,0,0,1,2,6,0,0,.138,.194,.138,.331,20,19,8,8,0,0,0,0,0,109.0,119,59,57,16,40,72,4.71,1.46,.280,20,P,19,109,9,23,14,0,1,1.000
634,atl,8846.0,98,181,2,25,4,0,0,10,6,47,0,0,.138,.170,.160,.330,103,100,40,30,0,0,0,4,2,633.1,576,265,242,75,178,542,3.44,1.19,.244,103,P,100,633,49,140,90,1,8,.993
635,atl,7869.0,136,199,12,33,7,0,1,12,6,76,0,0,.166,.192,.216,.408,135,112,36,48,0,0,1,4,2,683.1,723,350,322,83,192,433,4.24,1.34,.272,135,P,112,683,29,135,100,6,10,.956
636,atl,9577.0,17,28,0,2,1,0,0,3,0,19,0,0,.071,.069,.107,.176,34,15,4,7,0,0,2,0,0,105.1,135,74,66,20,36,91,5.64,1.62,.310,34,P,15,105,4,10,5,1,1,.900
637,atl,9957.0,21,28,2,2,0,0,0,0,2,13,0,0,.071,.133,.071,.205,23,20,7,6,1,0,0,1,0,116.2,130,66,62,13,51,73,4.78,1.55,.291,23,P,20,116,7,22,15,0,2,1.000
638,atl,8871.0,98,160,10,18,9,0,1,6,7,83,0,0,.113,.155,.188,.342,102,96,32,35,0,0,1,4,4,575.1,504,227,206,55,207,483,3.22,1.24,.235,102,P,96,575,34,88,47,7,3,.920
639,atl,7241.0,177,248,19,42,3,0,2,11,11,100,0,1,.169,.204,.206,.409,340,262,88,107,1,2,5,5,3,1640.1,1736,908,835,180,640,1267,4.58,1.45,.273,340,P,262,1640,127,314,163,24,15,.924
640,atl,7307.0,78,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,331,0,16,18,69,19,29,0,0,337.0,296,169,160,41,183,340,4.27,1.42,.238,331,P,0,337,11,43,29,3,2,.930
641,atl,8123.0,146,115,3,7,0,0,0,3,3,59,0,0,.061,.085,.061,.146,173,76,21,37,1,3,7,1,0,529.1,575,288,247,50,190,326,4.20,1.45,.279,173,P,76,529,35,110,73,2,5,.982
642,atl,8865.0,7,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,7,6,1,4,0,0,0,0,0,26.1,30,17,15,4,12,19,5.13,1.59,.283,7,P,6,26,0,3,2,1,0,.667
643,atl,9911.0,24,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,27,0,1,0,0,1,4,0,0,27.1,40,18,18,2,10,22,5.93,1.83,.345,27,P,0,27,0,3,3,0,1,1.000
644,atl,10013.0,12,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,12,0,0,1,0,0,0,0,0,16.2,28,16,16,1,8,12,8.64,2.16,.384,12,P,0,16,0,0,0,0,0,N/A
645,atl,10085.0,5,10,0,0,0,0,0,0,0,8,0,0,.000,.000,.000,.000,5,5,0,3,0,0,0,0,0,28.1,25,15,15,3,6,19,4.76,1.09,.248,5,P,5,28,5,10,4,1,1,.900
646,atl,9920.0,19,0,0,0,0,0,0,0,0,0,0,0,N/A,.000,N/A,.000,25,2,2,5,0,3,7,0,0,30.2,40,27,27,8,12,27,7.92,1.70,.325,25,P,2,30,2,4,2,0,0,1.000
647,pit,9394.0,51,143,14,37,5,0,4,18,7,45,0,0,.259,.303,.378,.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,C,33,294,249,274,20,5,0,.982
648,pit,8387.0,380,1139,144,324,50,9,17,135,110,229,7,6,.284,.357,.389,.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,C,325,2934,2565,2784,187,32,13,.989
649,pit,7977.0,1037,3865,639,1151,236,39,151,558,543,779,154,55,.298,.388,.496,.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,CF,1020,8999,2340,2418,49,29,14,.988
650,pit,8647.0,509,1592,208,438,81,15,17,126,129,254,47,30,.275,.336,.377,.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462,LF,377,3313,701,725,18,6,3,.992
651,pit,7857.0,362,940,85,224,37,0,8,76,77,153,6,1,.238,.303,.303,.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,C,280,2566,2322,2550,201,27,20,.989
652,pit,9884.0,126,421,60,121,24,2,15,58,28,99,5,4,.287,.355,.461,.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,3B,103,961,104,403,285,14,51,.965
653,pit,8950.0,486,1470,199,417,90,17,24,126,56,223,41,19,.284,.318,.417,.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,2B,333,2973,410,1111,666,35,101,.969
654,pit,9118.0,470,1751,258,496,88,24,49,189,93,442,113,41,.283,.340,.445,.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,LF,424,3853,642,689,29,18,1,.974
655,pit,8811.0,220,662,72,150,26,1,13,59,40,132,12,6,.227,.273,.328,.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,3B,183,1665,114,463,330,19,20,.959
656,pit,7562.0,802,2525,295,698,138,8,104,352,175,652,6,6,.276,.333,.461,.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719,LF,626,5227,2405,2691,260,26,206,.990
657,pit,8571.0,836,3063,405,833,174,17,93,418,278,593,26,19,.272,.338,.431,.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817,3B,788,6999,1542,3836,2251,43,525,.989
658,pit,9613.0,242,870,133,217,44,6,16,85,85,180,41,15,.249,.316,.369,.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237,RF,200,1899,404,432,18,10,7,.977
659,pit,8224.0,763,1865,232,425,96,12,49,203,135,509,37,17,.228,.295,.371,.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785,2B,477,4589,1318,2367,1005,44,270,.981
660,pit,6014.0,2194,8136,1098,2303,495,24,386,1417,633,1238,29,18,.283,.341,.492,.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117,3B,2096,18020,1224,5098,3628,246,291,.952
661,pit,9198.0,410,1295,130,333,75,5,24,121,88,238,10,6,.257,.308,.378,.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402,2B,342,3139,448,1619,1137,34,228,.979
662,pit,8645.0,742,2500,300,590,108,6,131,401,259,809,14,3,.236,.309,.441,.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683,3B,666,5731,1327,2728,1268,133,209,.951
663,pit,7734.0,488,944,114,241,49,5,23,137,85,257,3,2,.255,.321,.391,.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,1B,210,2033,1815,1970,145,10,179,.995
664,pit,7336.0,1048,3729,549,1009,221,33,162,538,286,853,85,40,.271,.329,.478,.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946,LF,875,7678,2365,2489,94,30,75,.988
665,pit,9432.0,41,59,11,10,1,1,1,3,10,16,0,1,.169,.286,.271,.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,LF,11,118,23,29,4,2,0,.931
666,pit,8304.0,630,1783,214,435,100,7,54,212,167,492,22,11,.244,.311,.399,.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,LF,431,3842,796,841,31,14,6,.983
667,pit,8766.0,93,135,6,18,4,0,0,7,2,53,0,0,.133,.146,.163,.309,104,81,31,28,0,1,2,2,1,508.2,553,240,214,47,155,391,3.79,1.39,.280,104,P,81,508,19,101,79,3,7,.970
668,pit,7504.0,90,174,5,21,2,0,1,10,8,69,0,0,.121,.159,.149,.309,254,227,88,79,1,0,2,3,1,1350.0,1200,631,596,120,570,1389,3.97,1.31,.238,254,P,227,1350,37,221,177,7,14,.968
669,pit,9121.0,69,140,11,24,0,0,1,9,5,59,0,0,.171,.200,.193,.393,73,73,40,20,0,0,0,0,0,463.1,419,172,158,29,112,440,3.07,1.15,.245,73,P,73,463,24,101,74,3,4,.970
670,pit,6314.0,255,493,20,56,8,3,4,19,20,241,0,0,.114,.151,.166,.317,435,430,164,157,0,1,0,24,10,2731.1,2519,1328,1210,263,1100,2513,3.99,1.32,.246,435,P,430,2731,169,526,318,39,16,.926
671,pit,8061.0,123,179,8,16,2,0,1,6,9,79,0,0,.089,.133,.117,.250,196,171,62,61,0,0,2,4,3,1012.2,985,495,465,122,399,859,4.13,1.37,.255,196,P,171,1012,29,148,116,3,0,.980
672,pit,9069.0,238,647,73,129,24,4,10,58,54,185,25,7,.199,.262,.295,.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,SS,201,1778,357,1024,637,30,149,.971
673,pit,9074.0,90,153,7,14,1,0,0,2,6,78,0,0,.092,.126,.098,.224,93,91,26,30,0,0,0,0,0,517.0,509,260,239,51,205,382,4.16,1.38,.261,93,P,91,517,28,105,76,1,3,.990
674,pit,9489.0,59,94,8,18,7,0,1,3,5,27,0,1,.191,.232,.298,.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,LF,15,127,25,26,1,0,1,1.000
675,pit,8270.0,149,249,3,18,4,0,0,6,3,129,0,1,.072,.083,.088,.171,158,157,45,70,0,0,0,3,2,875.2,935,500,442,70,329,611,4.54,1.44,.277,158,P,157,875,48,177,119,10,6,.944
676,pit,7461.0,143,216,13,23,0,0,0,6,8,92,0,0,.106,.153,.106,.259,301,252,92,91,2,0,0,8,3,1643.1,1788,862,810,206,428,1165,4.44,1.35,.276,301,P,252,1643,110,310,185,15,16,.952
677,pit,8095.0,16,7,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,42,21,7,12,0,1,0,0,0,133.2,158,109,103,24,88,109,6.94,1.84,.296,42,P,21,133,5,17,9,3,0,.824
678,pit,8503.0,128,8,0,0,0,0,0,0,1,5,0,0,.000,.111,.000,.111,341,5,24,19,12,12,80,0,0,316.1,228,132,126,28,151,388,3.58,1.20,.199,341,P,5,316,4,21,13,4,1,.810
679,pit,9038.0,289,788,75,207,33,5,5,52,29,102,10,6,.263,.294,.336,.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,2B,166,1517,309,683,365,9,71,.987
680,pit,9188.0,78,161,18,30,2,3,3,13,13,42,8,2,.186,.260,.292,.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,LF,34,361,107,108,1,0,0,1.000
681,pit,9686.0,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,7,1,1,1,0,0,0,0,0,15.1,16,11,11,1,6,12,6.46,1.43,.271,7,P,1,15,4,7,3,0,0,1.000
682,pit,10012.0,8,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,10,0,2,0,0,0,0,0,0,16.2,26,12,12,5,3,17,6.48,1.74,.371,10,P,0,16,4,6,2,0,0,1.000
683,pit,10076.0,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,pit,10093.0,7,2,3,0,0,0,0,0,0,1,1,1,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,LF,0,2,0,0,0,0,0,N/A
685,pit,9073.0,222,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,246,0,14,12,2,7,51,0,0,250.0,232,94,77,17,80,155,2.77,1.25,.250,246,P,0,250,18,82,59,5,4,.939
686,stl,10094.0,3,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,C,0,8,9,9,0,0,0,1.000
687,stl,9945.0,9,10,2,4,1,0,0,3,0,3,0,0,.400,.400,.500,.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,C,0,6,7,7,0,0,0,1.000
688,stl,9628.0,63,233,29,71,15,4,7,39,20,56,2,1,.305,.359,.494,.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,1B,61,537,135,139,2,2,7,.986
689,stl,9947.0,6,10,1,3,1,0,0,0,0,0,0,0,.300,.300,.400,.700,6,6,1,0,0,0,0,0,0,31.1,28,12,11,3,10,29,3.16,1.21,.241,6,P,6,31,1,6,5,0,0,1.000
690,stl,8621.0,835,3005,446,804,158,21,97,352,371,634,86,27,.268,.353,.431,.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827,RF,781,6989,1654,1718,43,21,10,.988
691,stl,7311.0,1663,6201,1056,1901,428,31,275,1091,709,1159,107,37,.307,.386,.519,.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614,LF,1604,13838,2721,2834,65,48,12,.983
692,stl,9689.0,150,433,60,116,29,8,20,55,27,141,4,4,.268,.316,.510,.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,LF,103,938,205,214,4,5,1,.977
693,stl,7156.0,1695,6256,801,1675,359,23,194,844,582,1381,17,27,.268,.331,.426,.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672,3B,1624,14424,2246,6920,4530,144,962,.979
694,stl,8953.0,590,2106,370,605,155,17,53,267,286,427,13,10,.287,.375,.453,.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605,3B,531,4729,778,1873,1044,51,197,.973
695,stl,7345.0,1464,5057,485,1429,270,5,100,645,388,521,44,28,.283,.336,.397,.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468,C,1382,12099,9433,10289,794,62,96,.994
696,stl,9842.0,58,155,28,41,7,5,5,18,19,43,2,0,.265,.343,.471,.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,LF,35,332,65,67,2,0,1,1.000
697,stl,9103.0,295,1018,129,255,43,7,23,103,60,178,38,12,.250,.303,.374,.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,2B,250,2276,530,1285,726,29,185,.977
698,stl,9838.0,26,57,5,14,3,0,0,9,2,17,1,0,.246,.295,.298,.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1B,13,116,102,115,11,2,12,.983
699,stl,8082.0,770,2358,312,574,126,15,110,356,252,699,8,11,.243,.322,.450,.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715,LF,584,5287,2548,2729,150,31,169,.989
700,stl,9100.0,337,1084,123,299,63,5,39,156,64,259,4,3,.276,.316,.451,.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,1B,260,2307,2244,2435,174,17,224,.993
701,stl,9688.0,63,89,9,20,6,0,2,5,11,18,0,0,.225,.337,.360,.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2B,16,157,32,83,47,4,14,.952
702,stl,8030.0,1258,4178,612,959,192,13,237,661,550,1519,59,28,.230,.324,.452,.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231,1B,1114,9921,3759,5343,1428,156,480,.971
703,stl,8717.0,757,2356,325,676,113,14,29,227,185,419,43,28,.287,.354,.384,.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751,LF,584,5353,1420,1446,19,7,10,.995
704,stl,8938.0,259,591,49,130,32,3,5,58,32,117,0,5,.220,.262,.310,.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,C,132,1320,1119,1204,81,4,15,.997
705,stl,8777.0,590,1485,208,358,59,26,32,126,102,388,55,24,.241,.302,.380,.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538,CF,386,3761,1099,1131,22,10,3,.991
706,stl,9401.0,39,35,3,5,0,0,0,1,4,13,0,0,.143,.231,.143,.374,40,20,5,9,0,0,0,0,0,149.2,141,81,71,21,42,139,4.27,1.22,.244,40,P,20,149,4,37,28,5,0,.865
707,stl,8650.0,139,218,13,19,3,0,0,5,11,127,0,0,.087,.134,.101,.235,150,128,61,39,1,1,4,2,1,791.1,739,318,296,59,291,766,3.37,1.30,.248,150,P,128,791,41,132,86,5,7,.962
708,stl,7436.0,443,1382,179,324,61,2,57,203,214,244,1,1,.234,.335,.405,.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,1B,322,2909,2825,3043,200,18,306,.994
709,stl,9329.0,59,102,6,12,1,0,0,9,4,48,1,0,.118,.151,.127,.278,64,58,26,14,0,1,0,0,0,353.0,309,135,126,30,110,312,3.21,1.19,.232,64,P,58,353,33,85,48,4,1,.953
710,stl,8934.0,275,621,76,138,29,3,3,52,58,139,8,2,.222,.288,.293,.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,2B,162,1610,250,846,580,16,131,.981
711,stl,9376.0,106,70,2,11,2,0,0,2,1,28,0,0,.157,.181,.186,.366,109,37,18,12,2,5,21,0,0,297.1,289,122,116,18,108,292,3.51,1.34,.258,109,P,37,297,33,88,52,3,6,.966
712,stl,6953.0,124,120,3,13,4,0,0,5,4,43,0,0,.108,.137,.142,.279,388,387,165,127,0,0,0,18,8,2481.1,2551,1180,1080,260,709,1965,3.92,1.31,.265,388,P,387,2481,182,473,263,28,26,.941
713,stl,8300.0,124,231,21,33,2,1,2,12,9,74,0,0,.143,.178,.186,.365,126,117,52,32,0,0,3,3,3,724.1,710,315,266,53,204,573,3.31,1.26,.257,126,P,117,724,15,137,117,5,4,.964
714,stl,7048.0,295,520,35,103,25,1,6,39,19,166,0,2,.198,.226,.285,.510,287,221,121,67,3,2,17,21,9,1569.2,1430,566,520,104,390,1326,2.98,1.16,.243,287,P,221,1569,135,350,208,7,20,.980
715,stl,7772.0,337,116,6,11,0,0,0,4,3,57,0,0,.095,.118,.095,.212,425,76,49,53,10,12,57,0,0,924.2,878,441,429,122,309,801,4.18,1.28,.250,425,P,76,924,50,145,93,2,7,.986
716,stl,9238.0,26,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,40,0,4,1,0,1,2,0,0,46.0,40,18,17,4,19,39,3.33,1.28,.227,40,P,0,46,1,10,8,1,0,.900
